Dataset	ScanNumber	Micro Scan Count	Ion Injection Time (ms)	Elapsed Scan Time (sec)	API Source CID Energy	Average Scan by Inst	Charge State	Monoisotopic M/Z	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
400657	483	3	20.950	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	160.06
400657	484	3	21.326	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.85
400657	485	3	22.241	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	160.00
400657	486	3	21.463	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.97
400657	487	3	23.287	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.06
400657	488	3	18.464	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.73
400657	489	3	21.938	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.97
400657	490	3	24.495	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.09
400657	491	3	24.435	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.91
400657	492	3	21.203	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	159.97
400657	493	3	21.229	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.40	159.97
400657	494	3	20.384	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	159.94
400657	495	3	21.878	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.91
400657	496	3	22.924	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	160.09
400657	497	3	26.255	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.79
400657	498	3	19.803	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.51	160.00
400657	499	3	19.947	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.82
400657	500	3	20.505	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	160.06
400657	501	3	21.770	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	160.00
400657	502	3	23.866	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.09
400657	503	3	20.574	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.00
400657	504	3	25.452	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.50	159.94
400657	505	3	19.443	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.88
400657	506	3	18.559	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.45	159.88
400657	507	3	20.920	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.94
400657	508	3	24.396	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.50	160.24
400657	509	3	21.566	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.52	160.27
400657	510	3	20.300	2.62	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	511	3	23.996	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.39	160.06
400657	512	3	25.320	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	159.97
400657	513	3	20.912	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.51	160.15
400657	514	3	21.596	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	160.03
400657	515	3	21.611	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.56	159.97
400657	516	3	22.707	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.41	159.91
400657	517	3	22.827	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.94
400657	518	3	20.581	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	160.03
400657	519	3	23.408	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	159.88
400657	520	3	20.767	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.91
400657	521	3	21.645	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.54	159.82
400657	522	3	21.050	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.97
400657	523	3	21.174	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.00
400657	524	3	22.008	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	525	3	21.321	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.94
400657	526	3	23.881	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.43	159.97
400657	527	3	20.990	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	160.00
400657	528	3	19.962	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.42	159.91
400657	529	3	20.602	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	160.03
400657	530	3	23.412	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.88
400657	531	3	20.557	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.82
400657	532	3	19.070	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.88
400657	533	3	22.067	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	159.97
400657	534	3	20.087	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.51	160.03
400657	535	3	20.094	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	159.94
400657	536	3	22.034	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.48	160.03
400657	537	3	20.374	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.91
400657	538	3	21.213	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.46	159.88
400657	539	3	20.420	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.52	160.27
400657	540	3	20.978	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.49	0.49	159.94
400657	541	3	19.987	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.00
400657	542	3	19.195	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	159.88
400657	543	3	19.949	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.44	160.09
400657	544	3	21.969	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.55	160.27
400657	545	3	19.541	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.51	160.06
400657	546	3	21.257	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.43	160.03
400657	547	3	24.058	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.48	160.03
400657	548	3	20.007	2.63	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.47	160.06
400657	549	3	21.045	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	160.03
400657	550	3	24.381	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.45	159.97
400657	551	3	20.044	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.50	0.49	159.91
400657	552	3	188.728	3.13	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0.11	160.03
400657	553	3	300.000	3.48	0	Yes	0	0	T=4e6	Ufill=0.078 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0.05	160.09
400657	554	3	300.000	3.45	0	Yes	0	0	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0.03	160.03
400657	555	3	300.000	3.48	0	Yes	0	0	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0	159.94
400657	556	3	300.000	3.47	0	Yes	0	0	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0.03	160.00
400657	557	3	300.000	3.48	0	Yes	0	0	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.80	-0.01	160.03
400657	558	3	69.710	2.78	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0.01	159.97
400657	559	3	31.857	2.67	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.00	0.19	159.88
400657	560	3	27.180	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.00	0.18	159.88
400657	561	3	46.691	2.71	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.00	0.02	160.27
400657	562	3	24.862	2.65	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.27
400657	563	3	27.438	2.67	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.03
400657	564	3	29.286	2.64	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.97
400657	565	3	30.026	2.67	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.15
400657	566	3	28.938	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.97
400657	567	3	27.462	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	159.94
400657	568	3	28.201	2.66	0	Yes	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.03
400657	569	3	31.144	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.03
400657	570	3	27.636	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.12
400657	571	3	31.068	2.67	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	160.06
400657	572	3	27.969	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.97
400657	573	3	27.020	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.06
400657	574	3	25.687	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.88
400657	575	3	30.069	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.82
400657	576	3	29.660	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	577	3	26.356	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.15
400657	578	3	26.389	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.94
400657	579	3	28.534	2.66	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.94
400657	580	3	28.209	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	160.00
400657	581	3	30.820	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	159.97
400657	582	3	32.578	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.88
400657	583	3	31.269	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	160.15
400657	584	3	29.007	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	160.21
400657	585	3	29.391	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	586	3	26.976	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.12
400657	587	3	31.389	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.82
400657	588	3	28.811	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.97
400657	589	3	32.597	2.68	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.88
400657	590	3	28.667	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.12
400657	591	3	30.265	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.94
400657	592	3	30.032	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.06
400657	593	3	28.749	2.66	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.94
400657	594	3	26.092	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.34	160.15
400657	595	3	28.350	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.03
400657	596	3	26.091	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.91
400657	597	3	26.518	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.91
400657	598	3	25.999	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.97
400657	599	3	26.709	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	159.88
400657	600	3	30.791	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.94
400657	601	3	26.777	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	160.15
400657	602	3	29.198	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.97
400657	603	3	26.235	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.27
400657	604	3	29.270	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.00
400657	605	3	30.686	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	160.00
400657	606	3	30.392	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.21
400657	607	3	29.701	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.91
400657	608	3	26.270	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.03
400657	609	3	27.579	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.09
400657	610	3	27.567	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.97
400657	611	3	26.478	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	159.79
400657	612	3	30.323	2.66	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	159.88
400657	613	3	24.748	2.65	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.03
400657	614	3	28.670	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.46	159.88
400657	615	3	26.844	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.21
400657	616	3	26.474	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.06
400657	617	3	29.532	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.94
400657	618	3	26.726	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.06
400657	619	3	27.264	2.65	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.18
400657	620	3	25.336	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.91
400657	621	3	30.248	2.67	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.88
400657	622	3	29.825	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.03
400657	623	3	29.858	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.03
400657	624	3	28.175	2.65	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.47	160.03
400657	625	3	27.206	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.15
400657	626	3	26.012	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.03
400657	627	3	27.661	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.03
400657	628	3	27.947	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	629	3	25.687	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.00
400657	630	3	26.985	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.03
400657	631	3	27.166	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.48	159.97
400657	632	3	30.336	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.97
400657	633	3	26.703	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	159.97
400657	634	3	27.168	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.97
400657	635	3	26.619	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.06
400657	636	3	24.764	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.88
400657	637	3	27.731	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.82
400657	638	3	27.753	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.00
