Dataset	ScanNumber	Ion Injection Time (ms)	Analyzer Temperature	Conversion Parameter B	Conversion Parameter C	Temperature Comp. (ppm)	Space Charge Comp. (ppm)	PS Inj. Time (ms)	Analog Input 1 (V)	Analog Input 2 (V)	Scan Filter Text	Source TMP Temperature (°C)
286691	156	100.000	30.93	67865531.1158	-16138891.9669	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	157	100.000	30.93	67865530.3836	-16138891.6186	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	158	100.000	30.93	67865531.1705	-16138891.9934	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	159	100.000	30.93	67865530.9275	-16138891.8785	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	160	100.000	30.93	67865530.8032	-16138891.8194	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	161	100.000	30.93	67865530.9387	-16138891.8830	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	162	100.000	30.93	67865530.3593	-16138891.6071	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	163	100.000	30.93	67865530.1916	-16138891.5274	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	164	100.000	30.93	67865529.6708	-16138891.2806	-5.37	-0.04	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	165	100.000	30.93	67865530.8520	-16138891.8422	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	166	100.000	30.93	67865530.6481	-16138891.7448	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	167	100.000	30.93	67865530.2036	-16138891.5333	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	168	100.000	30.93	67865530.0722	-16138891.4716	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	169	100.000	30.93	67865529.6069	-16138891.2493	-5.37	-0.04	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	170	100.000	30.93	67865530.0575	-16138891.4644	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	171	100.000	30.93	67865530.2468	-16138891.5540	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	172	100.000	30.93	67865529.8983	-16138891.3884	-5.37	-0.04	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	173	100.000	30.93	67865530.3374	-16138891.5967	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	174	100.000	30.93	67865531.6208	-16138892.2074	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	175	100.000	30.93	67865531.7161	-16138892.2523	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	176	100.000	30.93	67865531.6894	-16138892.2401	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	177	100.000	30.93	67865531.9756	-16138892.3767	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	178	100.000	30.93	67865532.0189	-16138892.3977	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	179	100.000	30.93	67865531.6207	-16138892.2081	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	180	100.000	30.93	67865532.2945	-16138892.5278	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	181	100.000	30.93	67865532.4769	-16138892.6145	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	182	100.000	30.93	67865532.4906	-16138892.6215	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	183	100.000	30.93	67865532.3226	-16138892.5411	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	184	100.000	30.93	67865532.5743	-16138892.6618	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	185	100.000	30.93	67865532.5100	-16138892.6301	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	186	100.000	30.93	67865533.0415	-16138892.8831	-5.37	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	187	100.000	30.93	67865532.2382	-16138892.5023	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	188	100.000	30.93	67865532.8517	-16138892.7925	-5.37	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	189	100.000	30.93	67865532.7425	-16138892.7408	-5.37	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	190	100.000	30.93	67865532.1551	-16138892.4621	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	191	100.000	30.93	67865532.4739	-16138892.6132	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	192	100.000	30.93	67865532.1130	-16138892.4411	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	193	100.000	30.93	67865532.4723	-16138892.6129	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	194	100.000	30.93	67865532.3638	-16138892.5605	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	195	100.000	30.93	67865531.8994	-16138892.3403	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	196	100.000	30.93	67865532.4849	-16138892.6183	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	197	100.000	30.93	67865532.3262	-16138892.5435	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	198	100.000	30.93	67865532.5315	-16138892.6413	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	199	100.000	30.93	67865532.3842	-16138892.5714	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	200	100.000	30.93	67865532.2763	-16138892.5194	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	201	100.000	30.93	67865532.2477	-16138892.5064	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	202	100.000	30.93	67865532.5005	-16138892.6260	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	203	100.000	30.93	67865531.9419	-16138892.3602	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	204	100.000	30.93	67865532.0933	-16138892.4319	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	205	100.000	30.93	67865532.3489	-16138892.5537	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	206	100.000	30.93	67865532.2232	-16138892.4939	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	207	100.000	30.93	67865532.4912	-16138892.6210	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	208	100.000	30.93	67865532.2936	-16138892.5277	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	209	100.000	30.93	67865532.2755	-16138892.5186	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	210	100.000	30.93	67865532.2395	-16138892.5019	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	211	100.000	30.93	67865531.9402	-16138892.3596	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	212	100.000	30.93	67865532.5008	-16138892.6260	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	213	100.000	30.93	67865532.6171	-16138892.6822	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	214	100.000	30.93	67865532.6506	-16138892.6980	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	215	100.000	30.93	67865532.4762	-16138892.6146	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	216	100.000	30.93	67865531.9897	-16138892.3832	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	217	100.000	30.93	67865532.0661	-16138892.4199	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	218	100.000	30.93	67865532.7688	-16138892.7543	-5.37	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	219	100.000	30.93	67865532.2513	-16138892.5073	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	220	100.000	30.93	67865532.2960	-16138892.5283	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	221	100.000	30.93	67865532.6897	-16138892.7160	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	222	100.000	30.93	67865532.6247	-16138892.6848	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	223	100.000	30.93	67865532.6114	-16138892.6793	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	224	100.000	30.93	67865532.5076	-16138892.6291	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	225	100.000	30.93	67865532.7702	-16138892.7541	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	226	100.000	30.93	67865532.5196	-16138892.6355	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	227	100.000	30.93	67865532.5415	-16138892.6454	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	228	100.000	30.93	67865532.8439	-16138892.7895	-5.37	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	229	100.000	30.93	67865532.1985	-16138892.4824	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	230	100.000	30.93	67865532.6457	-16138892.6956	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	231	100.000	30.93	67865532.3830	-16138892.5702	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	232	100.000	30.93	67865532.5859	-16138892.6667	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	233	100.000	30.93	67865532.5601	-16138892.6548	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	234	100.000	30.93	67865532.3326	-16138892.5461	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	235	100.000	30.93	67865532.7329	-16138892.7364	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	236	100.000	30.93	67865532.6675	-16138892.7060	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	237	100.000	30.93	67865532.3336	-16138892.5467	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	238	100.000	30.93	67865532.5812	-16138892.6641	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	239	100.000	30.93	67865532.3111	-16138892.5362	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	240	100.000	30.93	67865532.4275	-16138892.5905	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	241	100.000	30.93	67865532.5612	-16138892.6547	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	242	100.000	30.93	67865532.4483	-16138892.6003	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	243	100.000	30.93	67865532.1539	-16138892.4610	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	244	100.000	30.93	67865532.2957	-16138892.5284	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	245	100.000	30.93	67865532.1649	-16138892.4667	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	246	100.000	30.93	67865532.4318	-16138892.5934	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	247	100.000	30.93	67865532.5392	-16138892.6453	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	248	100.000	30.93	67865532.2243	-16138892.4947	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	249	100.000	30.93	67865532.3404	-16138892.5500	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	250	100.000	30.93	67865532.2376	-16138892.5018	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	251	100.000	30.93	67865532.2389	-16138892.5017	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	252	100.000	30.93	67865532.3830	-16138892.5697	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	253	100.000	30.93	67865531.9532	-16138892.3660	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	254	100.000	30.93	67865531.7381	-16138892.2639	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	255	100.000	30.93	67865532.6981	-16138892.7199	-5.37	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	256	100.000	30.93	67865532.1981	-16138892.4817	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	257	100.000	30.93	67865532.1830	-16138892.4751	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	258	100.000	30.93	67865532.9165	-16138892.8247	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	259	100.000	30.93	67865532.3452	-16138892.5516	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	260	100.000	30.93	67865532.3684	-16138892.5623	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	261	100.000	30.93	67865532.2205	-16138892.4924	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	262	100.000	30.93	67865532.0524	-16138892.4125	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	263	100.000	30.93	67865531.6566	-16138892.2243	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	264	100.000	30.93	67865532.3722	-16138892.5655	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	265	100.000	30.93	67865532.0082	-16138892.3922	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	266	100.000	30.93	67865531.9872	-16138892.3823	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	267	100.000	30.93	67865531.9273	-16138892.3538	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	268	100.000	30.93	67865531.8890	-16138892.3346	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	269	100.000	30.93	67865531.9082	-16138892.3444	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	270	100.000	30.93	67865532.0497	-16138892.4116	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	271	100.000	30.93	67865531.9488	-16138892.3640	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	272	100.000	30.93	67865532.0443	-16138892.4096	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	273	100.000	30.93	67865531.8807	-16138892.3311	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	274	100.000	30.93	67865531.5617	-16138892.1802	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	275	100.000	30.93	67865531.4810	-16138892.1401	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	276	100.000	30.93	67865531.4297	-16138892.1170	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	277	100.000	30.93	67865531.6159	-16138892.2058	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	278	100.000	30.93	67865531.4266	-16138892.1153	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	279	100.000	30.93	67865531.5926	-16138892.1945	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	280	100.000	30.93	67865531.3344	-16138892.0716	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	281	100.000	30.93	67865530.6225	-16138891.7332	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	282	100.000	30.93	67865531.2149	-16138892.0147	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	283	100.000	30.93	67865531.1422	-16138891.9800	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	284	100.000	30.93	67865530.3836	-16138891.6189	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	285	100.000	30.93	67865530.9744	-16138891.9010	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	286	100.000	30.93	67865530.0200	-16138891.4463	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	287	100.000	30.93	67865532.3777	-16138892.5676	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	288	100.000	30.93	67865534.1047	-16138893.3891	-5.37	0	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	289	100.000	30.93	67865534.1412	-16138893.4067	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	290	100.000	30.93	67865534.0912	-16138893.3827	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	291	100.000	30.93	67865534.0402	-16138893.3580	-5.37	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	292	100.000	30.93	67865534.2108	-16138893.4397	-5.37	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	293	100.000	30.93	67865534.0511	-16138893.3630	-5.37	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	294	100.000	30.93	67865530.3810	-16138891.6181	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	295	100.000	30.93	67865528.0216	-16138890.4954	-5.37	-0.05	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	296	100.000	30.93	67865529.5786	-16138891.2356	-5.37	-0.04	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	297	100.000	30.93	67865530.2224	-16138891.5423	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	298	100.000	30.93	67865530.5849	-16138891.7150	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	299	100.000	30.93	67865531.3330	-16138892.0716	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	300	100.000	30.93	67865530.8613	-16138891.8465	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	301	100.000	30.93	67865530.8955	-16138891.8636	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	302	100.000	30.93	67865530.5702	-16138891.7079	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	303	100.000	30.93	67865531.0352	-16138891.9292	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	304	100.000	30.93	67865531.1365	-16138891.9771	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	305	100.000	30.93	67865530.7031	-16138891.7717	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	306	100.000	30.93	67865530.4899	-16138891.6699	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	307	100.000	30.93	67865530.9123	-16138891.8709	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	308	100.000	30.93	67865530.6727	-16138891.7560	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	309	100.000	30.93	67865530.8126	-16138891.8235	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	310	100.000	30.93	67865530.7729	-16138891.8038	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	311	100.000	30.93	67865530.9216	-16138891.8753	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	312	100.000	30.93	67865531.2604	-16138892.0364	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	313	100.000	30.93	67865530.9496	-16138891.8883	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	314	100.000	30.93	67865530.3922	-16138891.6233	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	315	100.000	30.93	67865531.0004	-16138891.9128	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	316	100.000	30.93	67865530.4505	-16138891.6503	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
