Dataset	ScanNumber	Scan Filter Text	Source Temperature
251367	4831	+ c EI Q1MS [50.000-600.000]	250.23
251367	4832	+ c EI Q1MS [50.000-600.000]	250.23
251367	4833	+ c EI Q1MS [50.000-600.000]	249.67
251367	4834	+ c EI Q1MS [50.000-600.000]	249.67
251367	4835	+ c EI Q1MS [50.000-600.000]	249.67
251367	4836	+ c EI Q1MS [50.000-600.000]	249.67
251367	4837	+ c EI Q1MS [50.000-600.000]	249.67
251367	4838	+ c EI Q1MS [50.000-600.000]	249.67
251367	4839	+ c EI Q1MS [50.000-600.000]	249.67
251367	4840	+ c EI Q1MS [50.000-600.000]	249.67
251367	4841	+ c EI Q1MS [50.000-600.000]	249.86
251367	4842	+ c EI Q1MS [50.000-600.000]	249.86
251367	4843	+ c EI Q1MS [50.000-600.000]	249.86
251367	4844	+ c EI Q1MS [50.000-600.000]	249.86
251367	4845	+ c EI Q1MS [50.000-600.000]	249.86
251367	4846	+ c EI Q1MS [50.000-600.000]	249.86
251367	4847	+ c EI Q1MS [50.000-600.000]	249.86
251367	4848	+ c EI Q1MS [50.000-600.000]	250.14
251367	4849	+ c EI Q1MS [50.000-600.000]	250.14
251367	4850	+ c EI Q1MS [50.000-600.000]	250.14
251367	4851	+ c EI Q1MS [50.000-600.000]	250.14
251367	4852	+ c EI Q1MS [50.000-600.000]	250.14
251367	4853	+ c EI Q1MS [50.000-600.000]	250.14
251367	4854	+ c EI Q1MS [50.000-600.000]	250.14
251367	4855	+ c EI Q1MS [50.000-600.000]	250.14
251367	4856	+ c EI Q1MS [50.000-600.000]	250.01
251367	4857	+ c EI Q1MS [50.000-600.000]	250.01
251367	4858	+ c EI Q1MS [50.000-600.000]	250.01
251367	4859	+ c EI Q1MS [50.000-600.000]	250.01
251367	4860	+ c EI Q1MS [50.000-600.000]	250.01
251367	4861	+ c EI Q1MS [50.000-600.000]	250.01
251367	4862	+ c EI Q1MS [50.000-600.000]	250.01
251367	4863	+ c EI Q1MS [50.000-600.000]	249.89
251367	4864	+ c EI Q1MS [50.000-600.000]	249.89
251367	4865	+ c EI Q1MS [50.000-600.000]	249.89
251367	4866	+ c EI Q1MS [50.000-600.000]	249.89
251367	4867	+ c EI Q1MS [50.000-600.000]	249.89
251367	4868	+ c EI Q1MS [50.000-600.000]	249.89
251367	4869	+ c EI Q1MS [50.000-600.000]	249.89
251367	4870	+ c EI Q1MS [50.000-600.000]	249.89
251367	4871	+ c EI Q1MS [50.000-600.000]	249.98
251367	4872	+ c EI Q1MS [50.000-600.000]	249.98
251367	4873	+ c EI Q1MS [50.000-600.000]	249.98
251367	4874	+ c EI Q1MS [50.000-600.000]	249.98
251367	4875	+ c EI Q1MS [50.000-600.000]	249.98
251367	4876	+ c EI Q1MS [50.000-600.000]	249.98
251367	4877	+ c EI Q1MS [50.000-600.000]	249.98
251367	4878	+ c EI Q1MS [50.000-600.000]	250.14
251367	4879	+ c EI Q1MS [50.000-600.000]	250.14
251367	4880	+ c EI Q1MS [50.000-600.000]	250.14
251367	4881	+ c EI Q1MS [50.000-600.000]	250.14
251367	4882	+ c EI Q1MS [50.000-600.000]	250.14
251367	4883	+ c EI Q1MS [50.000-600.000]	250.14
251367	4884	+ c EI Q1MS [50.000-600.000]	250.14
251367	4885	+ c EI Q1MS [50.000-600.000]	250.14
251367	4886	+ c EI Q1MS [50.000-600.000]	250.01
251367	4887	+ c EI Q1MS [50.000-600.000]	250.01
251367	4888	+ c EI Q1MS [50.000-600.000]	250.01
251367	4889	+ c EI Q1MS [50.000-600.000]	250.01
251367	4890	+ c EI Q1MS [50.000-600.000]	250.01
251367	4891	+ c EI Q1MS [50.000-600.000]	250.01
251367	4892	+ c EI Q1MS [50.000-600.000]	250.01
251367	4893	+ c EI Q1MS [50.000-600.000]	250.07
251367	4894	+ c EI Q1MS [50.000-600.000]	250.07
251367	4895	+ c EI Q1MS [50.000-600.000]	250.07
251367	4896	+ c EI Q1MS [50.000-600.000]	250.07
251367	4897	+ c EI Q1MS [50.000-600.000]	250.07
251367	4898	+ c EI Q1MS [50.000-600.000]	250.07
251367	4899	+ c EI Q1MS [50.000-600.000]	250.07
251367	4900	+ c EI Q1MS [50.000-600.000]	250.07
251367	4901	+ c EI Q1MS [50.000-600.000]	250.23
251367	4902	+ c EI Q1MS [50.000-600.000]	250.23
251367	4903	+ c EI Q1MS [50.000-600.000]	250.23
251367	4904	+ c EI Q1MS [50.000-600.000]	250.23
251367	4905	+ c EI Q1MS [50.000-600.000]	250.23
251367	4906	+ c EI Q1MS [50.000-600.000]	250.23
251367	4907	+ c EI Q1MS [50.000-600.000]	250.23
251367	4908	+ c EI Q1MS [50.000-600.000]	250.23
251367	4909	+ c EI Q1MS [50.000-600.000]	250.23
251367	4910	+ c EI Q1MS [50.000-600.000]	250.23
251367	4911	+ c EI Q1MS [50.000-600.000]	250.23
251367	4912	+ c EI Q1MS [50.000-600.000]	250.23
251367	4913	+ c EI Q1MS [50.000-600.000]	250.23
251367	4914	+ c EI Q1MS [50.000-600.000]	250.23
251367	4915	+ c EI Q1MS [50.000-600.000]	250.23
251367	4916	+ c EI Q1MS [50.000-600.000]	249.86
251367	4917	+ c EI Q1MS [50.000-600.000]	249.86
251367	4918	+ c EI Q1MS [50.000-600.000]	249.86
251367	4919	+ c EI Q1MS [50.000-600.000]	249.86
251367	4920	+ c EI Q1MS [50.000-600.000]	249.86
251367	4921	+ c EI Q1MS [50.000-600.000]	249.86
251367	4922	+ c EI Q1MS [50.000-600.000]	249.86
251367	4923	+ c EI Q1MS [50.000-600.000]	250.10
251367	4924	+ c EI Q1MS [50.000-600.000]	250.10
251367	4925	+ c EI Q1MS [50.000-600.000]	250.10
251367	4926	+ c EI Q1MS [50.000-600.000]	250.10
251367	4927	+ c EI Q1MS [50.000-600.000]	250.10
251367	4928	+ c EI Q1MS [50.000-600.000]	250.10
251367	4929	+ c EI Q1MS [50.000-600.000]	250.10
251367	4930	+ c EI Q1MS [50.000-600.000]	250.10
251367	4931	+ c EI Q1MS [50.000-600.000]	250.26
251367	4932	+ c EI Q1MS [50.000-600.000]	250.26
251367	4933	+ c EI Q1MS [50.000-600.000]	250.26
251367	4934	+ c EI Q1MS [50.000-600.000]	250.26
251367	4935	+ c EI Q1MS [50.000-600.000]	250.26
251367	4936	+ c EI Q1MS [50.000-600.000]	250.26
251367	4937	+ c EI Q1MS [50.000-600.000]	250.26
251367	4938	+ c EI Q1MS [50.000-600.000]	249.79
251367	4939	+ c EI Q1MS [50.000-600.000]	249.79
251367	4940	+ c EI Q1MS [50.000-600.000]	249.79
251367	4941	+ c EI Q1MS [50.000-600.000]	249.79
251367	4942	+ c EI Q1MS [50.000-600.000]	249.79
251367	4943	+ c EI Q1MS [50.000-600.000]	249.79
251367	4944	+ c EI Q1MS [50.000-600.000]	249.79
251367	4945	+ c EI Q1MS [50.000-600.000]	249.79
251367	4946	+ c EI Q1MS [50.000-600.000]	250.01
251367	4947	+ c EI Q1MS [50.000-600.000]	250.01
251367	4948	+ c EI Q1MS [50.000-600.000]	250.01
251367	4949	+ c EI Q1MS [50.000-600.000]	250.01
251367	4950	+ c EI Q1MS [50.000-600.000]	250.01
251367	4951	+ c EI Q1MS [50.000-600.000]	250.01
251367	4952	+ c EI Q1MS [50.000-600.000]	250.01
251367	4953	+ c EI Q1MS [50.000-600.000]	249.98
251367	4954	+ c EI Q1MS [50.000-600.000]	249.98
251367	4955	+ c EI Q1MS [50.000-600.000]	249.98
251367	4956	+ c EI Q1MS [50.000-600.000]	249.98
251367	4957	+ c EI Q1MS [50.000-600.000]	249.98
251367	4958	+ c EI Q1MS [50.000-600.000]	249.98
251367	4959	+ c EI Q1MS [50.000-600.000]	249.98
251367	4960	+ c EI Q1MS [50.000-600.000]	249.98
251367	4961	+ c EI Q1MS [50.000-600.000]	249.92
251367	4962	+ c EI Q1MS [50.000-600.000]	249.92
251367	4963	+ c EI Q1MS [50.000-600.000]	249.92
251367	4964	+ c EI Q1MS [50.000-600.000]	249.92
251367	4965	+ c EI Q1MS [50.000-600.000]	249.92
251367	4966	+ c EI Q1MS [50.000-600.000]	249.92
251367	4967	+ c EI Q1MS [50.000-600.000]	249.92
251367	4968	+ c EI Q1MS [50.000-600.000]	249.82
251367	4969	+ c EI Q1MS [50.000-600.000]	249.82
251367	4970	+ c EI Q1MS [50.000-600.000]	249.82
251367	4971	+ c EI Q1MS [50.000-600.000]	249.82
251367	4972	+ c EI Q1MS [50.000-600.000]	249.82
251367	4973	+ c EI Q1MS [50.000-600.000]	249.82
251367	4974	+ c EI Q1MS [50.000-600.000]	249.82
251367	4975	+ c EI Q1MS [50.000-600.000]	249.82
251367	4976	+ c EI Q1MS [50.000-600.000]	249.92
251367	4977	+ c EI Q1MS [50.000-600.000]	249.92
251367	4978	+ c EI Q1MS [50.000-600.000]	249.92
251367	4979	+ c EI Q1MS [50.000-600.000]	249.92
251367	4980	+ c EI Q1MS [50.000-600.000]	249.92
251367	4981	+ c EI Q1MS [50.000-600.000]	249.92
251367	4982	+ c EI Q1MS [50.000-600.000]	249.92
251367	4983	+ c EI Q1MS [50.000-600.000]	249.67
251367	4984	+ c EI Q1MS [50.000-600.000]	249.67
251367	4985	+ c EI Q1MS [50.000-600.000]	249.67
251367	4986	+ c EI Q1MS [50.000-600.000]	249.67
251367	4987	+ c EI Q1MS [50.000-600.000]	249.67
251367	4988	+ c EI Q1MS [50.000-600.000]	249.67
251367	4989	+ c EI Q1MS [50.000-600.000]	249.67
251367	4990	+ c EI Q1MS [50.000-600.000]	249.67
251367	4991	+ c EI Q1MS [50.000-600.000]	250.23
251367	4992	+ c EI Q1MS [50.000-600.000]	250.23
251367	4993	+ c EI Q1MS [50.000-600.000]	250.23
251367	4994	+ c EI Q1MS [50.000-600.000]	250.23
251367	4995	+ c EI Q1MS [50.000-600.000]	250.23
251367	4996	+ c EI Q1MS [50.000-600.000]	250.23
251367	4997	+ c EI Q1MS [50.000-600.000]	250.23
251367	4998	+ c EI Q1MS [50.000-600.000]	249.86
251367	4999	+ c EI Q1MS [50.000-600.000]	249.86
251367	5000	+ c EI Q1MS [50.000-600.000]	249.86
251367	5001	+ c EI Q1MS [50.000-600.000]	249.86
251367	5002	+ c EI Q1MS [50.000-600.000]	249.86
251367	5003	+ c EI Q1MS [50.000-600.000]	249.86
251367	5004	+ c EI Q1MS [50.000-600.000]	249.86
251367	5005	+ c EI Q1MS [50.000-600.000]	249.86
251367	5006	+ c EI Q1MS [50.000-600.000]	249.79
251367	5007	+ c EI Q1MS [50.000-600.000]	249.79
251367	5008	+ c EI Q1MS [50.000-600.000]	249.79
251367	5009	+ c EI Q1MS [50.000-600.000]	249.79
251367	5010	+ c EI Q1MS [50.000-600.000]	249.79
251367	5011	+ c EI Q1MS [50.000-600.000]	249.79
251367	5012	+ c EI Q1MS [50.000-600.000]	249.79
251367	5013	+ c EI Q1MS [50.000-600.000]	250.23
251367	5014	+ c EI Q1MS [50.000-600.000]	250.23
251367	5015	+ c EI Q1MS [50.000-600.000]	250.23
251367	5016	+ c EI Q1MS [50.000-600.000]	250.23
251367	5017	+ c EI Q1MS [50.000-600.000]	250.23
251367	5018	+ c EI Q1MS [50.000-600.000]	250.23
251367	5019	+ c EI Q1MS [50.000-600.000]	250.23
251367	5020	+ c EI Q1MS [50.000-600.000]	250.23
251367	5021	+ c EI Q1MS [50.000-600.000]	250.14
251367	5022	+ c EI Q1MS [50.000-600.000]	250.14
251367	5023	+ c EI Q1MS [50.000-600.000]	250.14
251367	5024	+ c EI Q1MS [50.000-600.000]	250.14
251367	5025	+ c EI Q1MS [50.000-600.000]	250.14
251367	5026	+ c EI Q1MS [50.000-600.000]	250.14
251367	5027	+ c EI Q1MS [50.000-600.000]	250.14
251367	5028	+ c EI Q1MS [50.000-600.000]	249.98
251367	5029	+ c EI Q1MS [50.000-600.000]	249.98
251367	5030	+ c EI Q1MS [50.000-600.000]	249.98
251367	5031	+ c EI Q1MS [50.000-600.000]	249.98
251367	5032	+ c EI Q1MS [50.000-600.000]	249.98
251367	5033	+ c EI Q1MS [50.000-600.000]	249.98
251367	5034	+ c EI Q1MS [50.000-600.000]	249.98
251367	5035	+ c EI Q1MS [50.000-600.000]	249.98
251367	5036	+ c EI Q1MS [50.000-600.000]	249.67
251367	5037	+ c EI Q1MS [50.000-600.000]	249.67
251367	5038	+ c EI Q1MS [50.000-600.000]	249.67
251367	5039	+ c EI Q1MS [50.000-600.000]	249.67
251367	5040	+ c EI Q1MS [50.000-600.000]	249.67
251367	5041	+ c EI Q1MS [50.000-600.000]	249.67
251367	5042	+ c EI Q1MS [50.000-600.000]	249.67
251367	5043	+ c EI Q1MS [50.000-600.000]	249.95
251367	5044	+ c EI Q1MS [50.000-600.000]	249.95
251367	5045	+ c EI Q1MS [50.000-600.000]	249.95
251367	5046	+ c EI Q1MS [50.000-600.000]	249.95
251367	5047	+ c EI Q1MS [50.000-600.000]	249.95
251367	5048	+ c EI Q1MS [50.000-600.000]	249.95
251367	5049	+ c EI Q1MS [50.000-600.000]	249.95
251367	5050	+ c EI Q1MS [50.000-600.000]	249.95
251367	5051	+ c EI Q1MS [50.000-600.000]	249.79
251367	5052	+ c EI Q1MS [50.000-600.000]	249.79
251367	5053	+ c EI Q1MS [50.000-600.000]	249.79
251367	5054	+ c EI Q1MS [50.000-600.000]	249.79
251367	5055	+ c EI Q1MS [50.000-600.000]	249.79
251367	5056	+ c EI Q1MS [50.000-600.000]	249.79
251367	5057	+ c EI Q1MS [50.000-600.000]	249.79
251367	5058	+ c EI Q1MS [50.000-600.000]	249.79
251367	5059	+ c EI Q1MS [50.000-600.000]	249.79
251367	5060	+ c EI Q1MS [50.000-600.000]	249.79
251367	5061	+ c EI Q1MS [50.000-600.000]	249.79
251367	5062	+ c EI Q1MS [50.000-600.000]	249.79
251367	5063	+ c EI Q1MS [50.000-600.000]	249.79
251367	5064	+ c EI Q1MS [50.000-600.000]	249.79
251367	5065	+ c EI Q1MS [50.000-600.000]	249.79
251367	5066	+ c EI Q1MS [50.000-600.000]	250.14
251367	5067	+ c EI Q1MS [50.000-600.000]	250.14
251367	5068	+ c EI Q1MS [50.000-600.000]	250.14
251367	5069	+ c EI Q1MS [50.000-600.000]	250.14
251367	5070	+ c EI Q1MS [50.000-600.000]	250.14
251367	5071	+ c EI Q1MS [50.000-600.000]	250.14
251367	5072	+ c EI Q1MS [50.000-600.000]	250.14
251367	5073	+ c EI Q1MS [50.000-600.000]	250.10
251367	5074	+ c EI Q1MS [50.000-600.000]	250.10
251367	5075	+ c EI Q1MS [50.000-600.000]	250.10
251367	5076	+ c EI Q1MS [50.000-600.000]	250.10
251367	5077	+ c EI Q1MS [50.000-600.000]	250.10
251367	5078	+ c EI Q1MS [50.000-600.000]	250.10
251367	5079	+ c EI Q1MS [50.000-600.000]	250.10
251367	5080	+ c EI Q1MS [50.000-600.000]	250.10
251367	5081	+ c EI Q1MS [50.000-600.000]	250.14
251367	5082	+ c EI Q1MS [50.000-600.000]	250.14
251367	5083	+ c EI Q1MS [50.000-600.000]	250.14
251367	5084	+ c EI Q1MS [50.000-600.000]	250.14
251367	5085	+ c EI Q1MS [50.000-600.000]	250.14
251367	5086	+ c EI Q1MS [50.000-600.000]	250.14
251367	5087	+ c EI Q1MS [50.000-600.000]	250.14
251367	5088	+ c EI Q1MS [50.000-600.000]	249.95
251367	5089	+ c EI Q1MS [50.000-600.000]	249.95
251367	5090	+ c EI Q1MS [50.000-600.000]	249.95
251367	5091	+ c EI Q1MS [50.000-600.000]	249.95
251367	5092	+ c EI Q1MS [50.000-600.000]	249.95
251367	5093	+ c EI Q1MS [50.000-600.000]	249.95
251367	5094	+ c EI Q1MS [50.000-600.000]	249.95
251367	5095	+ c EI Q1MS [50.000-600.000]	249.95
251367	5096	+ c EI Q1MS [50.000-600.000]	249.92
251367	5097	+ c EI Q1MS [50.000-600.000]	249.92
251367	5098	+ c EI Q1MS [50.000-600.000]	249.92
251367	5099	+ c EI Q1MS [50.000-600.000]	249.92
251367	5100	+ c EI Q1MS [50.000-600.000]	249.92
251367	5101	+ c EI Q1MS [50.000-600.000]	249.92
251367	5102	+ c EI Q1MS [50.000-600.000]	249.92
251367	5103	+ c EI Q1MS [50.000-600.000]	250.14
251367	5104	+ c EI Q1MS [50.000-600.000]	250.14
251367	5105	+ c EI Q1MS [50.000-600.000]	250.14
251367	5106	+ c EI Q1MS [50.000-600.000]	250.14
251367	5107	+ c EI Q1MS [50.000-600.000]	250.14
251367	5108	+ c EI Q1MS [50.000-600.000]	250.14
251367	5109	+ c EI Q1MS [50.000-600.000]	250.14
251367	5110	+ c EI Q1MS [50.000-600.000]	250.14
251367	5111	+ c EI Q1MS [50.000-600.000]	249.98
251367	5112	+ c EI Q1MS [50.000-600.000]	249.98
251367	5113	+ c EI Q1MS [50.000-600.000]	249.98
251367	5114	+ c EI Q1MS [50.000-600.000]	249.98
251367	5115	+ c EI Q1MS [50.000-600.000]	249.98
251367	5116	+ c EI Q1MS [50.000-600.000]	249.98
251367	5117	+ c EI Q1MS [50.000-600.000]	249.98
251367	5118	+ c EI Q1MS [50.000-600.000]	250.23
251367	5119	+ c EI Q1MS [50.000-600.000]	250.23
251367	5120	+ c EI Q1MS [50.000-600.000]	250.23
251367	5121	+ c EI Q1MS [50.000-600.000]	250.23
251367	5122	+ c EI Q1MS [50.000-600.000]	250.23
251367	5123	+ c EI Q1MS [50.000-600.000]	250.23
251367	5124	+ c EI Q1MS [50.000-600.000]	250.23
251367	5125	+ c EI Q1MS [50.000-600.000]	250.23
251367	5126	+ c EI Q1MS [50.000-600.000]	249.95
251367	5127	+ c EI Q1MS [50.000-600.000]	249.95
251367	5128	+ c EI Q1MS [50.000-600.000]	249.95
251367	5129	+ c EI Q1MS [50.000-600.000]	249.95
251367	5130	+ c EI Q1MS [50.000-600.000]	249.95
251367	5131	+ c EI Q1MS [50.000-600.000]	249.95
251367	5132	+ c EI Q1MS [50.000-600.000]	249.95
251367	5133	+ c EI Q1MS [50.000-600.000]	250.23
251367	5134	+ c EI Q1MS [50.000-600.000]	250.23
251367	5135	+ c EI Q1MS [50.000-600.000]	250.23
251367	5136	+ c EI Q1MS [50.000-600.000]	250.23
251367	5137	+ c EI Q1MS [50.000-600.000]	250.23
251367	5138	+ c EI Q1MS [50.000-600.000]	250.23
251367	5139	+ c EI Q1MS [50.000-600.000]	250.23
251367	5140	+ c EI Q1MS [50.000-600.000]	250.23
251367	5141	+ c EI Q1MS [50.000-600.000]	249.98
251367	5142	+ c EI Q1MS [50.000-600.000]	249.98
251367	5143	+ c EI Q1MS [50.000-600.000]	249.98
251367	5144	+ c EI Q1MS [50.000-600.000]	249.98
251367	5145	+ c EI Q1MS [50.000-600.000]	249.98
251367	5146	+ c EI Q1MS [50.000-600.000]	249.98
251367	5147	+ c EI Q1MS [50.000-600.000]	249.98
251367	5148	+ c EI Q1MS [50.000-600.000]	249.86
251367	5149	+ c EI Q1MS [50.000-600.000]	249.86
251367	5150	+ c EI Q1MS [50.000-600.000]	249.86
251367	5151	+ c EI Q1MS [50.000-600.000]	249.86
251367	5152	+ c EI Q1MS [50.000-600.000]	249.86
251367	5153	+ c EI Q1MS [50.000-600.000]	249.86
251367	5154	+ c EI Q1MS [50.000-600.000]	249.86
251367	5155	+ c EI Q1MS [50.000-600.000]	249.86
251367	5156	+ c EI Q1MS [50.000-600.000]	250.26
251367	5157	+ c EI Q1MS [50.000-600.000]	250.26
251367	5158	+ c EI Q1MS [50.000-600.000]	250.26
251367	5159	+ c EI Q1MS [50.000-600.000]	250.26
251367	5160	+ c EI Q1MS [50.000-600.000]	250.26
251367	5161	+ c EI Q1MS [50.000-600.000]	250.26
251367	5162	+ c EI Q1MS [50.000-600.000]	250.26
251367	5163	+ c EI Q1MS [50.000-600.000]	250.26
251367	5164	+ c EI Q1MS [50.000-600.000]	250.26
251367	5165	+ c EI Q1MS [50.000-600.000]	250.26
251367	5166	+ c EI Q1MS [50.000-600.000]	250.26
251367	5167	+ c EI Q1MS [50.000-600.000]	250.26
251367	5168	+ c EI Q1MS [50.000-600.000]	250.26
251367	5169	+ c EI Q1MS [50.000-600.000]	250.26
251367	5170	+ c EI Q1MS [50.000-600.000]	250.26
251367	5171	+ c EI Q1MS [50.000-600.000]	249.95
251367	5172	+ c EI Q1MS [50.000-600.000]	249.95
251367	5173	+ c EI Q1MS [50.000-600.000]	249.95
251367	5174	+ c EI Q1MS [50.000-600.000]	249.95
251367	5175	+ c EI Q1MS [50.000-600.000]	249.95
251367	5176	+ c EI Q1MS [50.000-600.000]	249.95
251367	5177	+ c EI Q1MS [50.000-600.000]	249.95
251367	5178	+ c EI Q1MS [50.000-600.000]	250.01
251367	5179	+ c EI Q1MS [50.000-600.000]	250.01
251367	5180	+ c EI Q1MS [50.000-600.000]	250.01
251367	5181	+ c EI Q1MS [50.000-600.000]	250.01
251367	5182	+ c EI Q1MS [50.000-600.000]	250.01
251367	5183	+ c EI Q1MS [50.000-600.000]	250.01
251367	5184	+ c EI Q1MS [50.000-600.000]	250.01
251367	5185	+ c EI Q1MS [50.000-600.000]	250.01
251367	5186	+ c EI Q1MS [50.000-600.000]	249.89
251367	5187	+ c EI Q1MS [50.000-600.000]	249.89
251367	5188	+ c EI Q1MS [50.000-600.000]	249.89
251367	5189	+ c EI Q1MS [50.000-600.000]	249.89
251367	5190	+ c EI Q1MS [50.000-600.000]	249.89
251367	5191	+ c EI Q1MS [50.000-600.000]	249.89
251367	5192	+ c EI Q1MS [50.000-600.000]	249.89
251367	5193	+ c EI Q1MS [50.000-600.000]	250.07
251367	5194	+ c EI Q1MS [50.000-600.000]	250.07
251367	5195	+ c EI Q1MS [50.000-600.000]	250.07
251367	5196	+ c EI Q1MS [50.000-600.000]	250.07
251367	5197	+ c EI Q1MS [50.000-600.000]	250.07
251367	5198	+ c EI Q1MS [50.000-600.000]	250.07
251367	5199	+ c EI Q1MS [50.000-600.000]	250.07
251367	5200	+ c EI Q1MS [50.000-600.000]	250.07
251367	5201	+ c EI Q1MS [50.000-600.000]	250.07
251367	5202	+ c EI Q1MS [50.000-600.000]	250.07
251367	5203	+ c EI Q1MS [50.000-600.000]	250.07
251367	5204	+ c EI Q1MS [50.000-600.000]	250.07
251367	5205	+ c EI Q1MS [50.000-600.000]	250.07
251367	5206	+ c EI Q1MS [50.000-600.000]	250.07
251367	5207	+ c EI Q1MS [50.000-600.000]	250.07
251367	5208	+ c EI Q1MS [50.000-600.000]	249.95
251367	5209	+ c EI Q1MS [50.000-600.000]	249.95
251367	5210	+ c EI Q1MS [50.000-600.000]	249.95
251367	5211	+ c EI Q1MS [50.000-600.000]	249.95
251367	5212	+ c EI Q1MS [50.000-600.000]	249.95
251367	5213	+ c EI Q1MS [50.000-600.000]	249.95
251367	5214	+ c EI Q1MS [50.000-600.000]	249.95
251367	5215	+ c EI Q1MS [50.000-600.000]	249.95
251367	5216	+ c EI Q1MS [50.000-600.000]	249.86
251367	5217	+ c EI Q1MS [50.000-600.000]	249.86
251367	5218	+ c EI Q1MS [50.000-600.000]	249.86
251367	5219	+ c EI Q1MS [50.000-600.000]	249.86
251367	5220	+ c EI Q1MS [50.000-600.000]	249.86
251367	5221	+ c EI Q1MS [50.000-600.000]	249.86
251367	5222	+ c EI Q1MS [50.000-600.000]	249.86
251367	5223	+ c EI Q1MS [50.000-600.000]	249.86
251367	5224	+ c EI Q1MS [50.000-600.000]	249.86
251367	5225	+ c EI Q1MS [50.000-600.000]	249.86
251367	5226	+ c EI Q1MS [50.000-600.000]	249.86
251367	5227	+ c EI Q1MS [50.000-600.000]	249.86
251367	5228	+ c EI Q1MS [50.000-600.000]	249.86
251367	5229	+ c EI Q1MS [50.000-600.000]	249.86
251367	5230	+ c EI Q1MS [50.000-600.000]	249.86
251367	5231	+ c EI Q1MS [50.000-600.000]	249.67
251367	5232	+ c EI Q1MS [50.000-600.000]	249.67
251367	5233	+ c EI Q1MS [50.000-600.000]	249.67
251367	5234	+ c EI Q1MS [50.000-600.000]	249.67
251367	5235	+ c EI Q1MS [50.000-600.000]	249.67
251367	5236	+ c EI Q1MS [50.000-600.000]	249.67
251367	5237	+ c EI Q1MS [50.000-600.000]	249.67
251367	5238	+ c EI Q1MS [50.000-600.000]	250.23
251367	5239	+ c EI Q1MS [50.000-600.000]	250.23
251367	5240	+ c EI Q1MS [50.000-600.000]	250.23
251367	5241	+ c EI Q1MS [50.000-600.000]	250.23
251367	5242	+ c EI Q1MS [50.000-600.000]	250.23
251367	5243	+ c EI Q1MS [50.000-600.000]	250.23
251367	5244	+ c EI Q1MS [50.000-600.000]	250.23
251367	5245	+ c EI Q1MS [50.000-600.000]	250.23
251367	5246	+ c EI Q1MS [50.000-600.000]	249.86
251367	5247	+ c EI Q1MS [50.000-600.000]	249.86
251367	5248	+ c EI Q1MS [50.000-600.000]	249.86
251367	5249	+ c EI Q1MS [50.000-600.000]	249.86
251367	5250	+ c EI Q1MS [50.000-600.000]	249.86
251367	5251	+ c EI Q1MS [50.000-600.000]	249.86
251367	5252	+ c EI Q1MS [50.000-600.000]	249.86
251367	5253	+ c EI Q1MS [50.000-600.000]	249.79
251367	5254	+ c EI Q1MS [50.000-600.000]	249.79
251367	5255	+ c EI Q1MS [50.000-600.000]	249.79
251367	5256	+ c EI Q1MS [50.000-600.000]	249.79
251367	5257	+ c EI Q1MS [50.000-600.000]	249.79
251367	5258	+ c EI Q1MS [50.000-600.000]	249.79
251367	5259	+ c EI Q1MS [50.000-600.000]	249.79
251367	5260	+ c EI Q1MS [50.000-600.000]	249.79
251367	5261	+ c EI Q1MS [50.000-600.000]	250.07
251367	5262	+ c EI Q1MS [50.000-600.000]	250.07
251367	5263	+ c EI Q1MS [50.000-600.000]	250.07
251367	5264	+ c EI Q1MS [50.000-600.000]	250.07
251367	5265	+ c EI Q1MS [50.000-600.000]	250.07
251367	5266	+ c EI Q1MS [50.000-600.000]	250.07
251367	5267	+ c EI Q1MS [50.000-600.000]	250.07
251367	5268	+ c EI Q1MS [50.000-600.000]	249.79
251367	5269	+ c EI Q1MS [50.000-600.000]	249.79
251367	5270	+ c EI Q1MS [50.000-600.000]	249.79
251367	5271	+ c EI Q1MS [50.000-600.000]	249.79
251367	5272	+ c EI Q1MS [50.000-600.000]	249.79
251367	5273	+ c EI Q1MS [50.000-600.000]	249.79
251367	5274	+ c EI Q1MS [50.000-600.000]	249.79
251367	5275	+ c EI Q1MS [50.000-600.000]	249.79
251367	5276	+ c EI Q1MS [50.000-600.000]	250.01
251367	5277	+ c EI Q1MS [50.000-600.000]	250.01
251367	5278	+ c EI Q1MS [50.000-600.000]	250.01
251367	5279	+ c EI Q1MS [50.000-600.000]	250.01
251367	5280	+ c EI Q1MS [50.000-600.000]	250.01
251367	5281	+ c EI Q1MS [50.000-600.000]	250.01
251367	5282	+ c EI Q1MS [50.000-600.000]	250.01
251367	5283	+ c EI Q1MS [50.000-600.000]	250.26
251367	5284	+ c EI Q1MS [50.000-600.000]	250.26
251367	5285	+ c EI Q1MS [50.000-600.000]	250.26
251367	5286	+ c EI Q1MS [50.000-600.000]	250.26
251367	5287	+ c EI Q1MS [50.000-600.000]	250.26
251367	5288	+ c EI Q1MS [50.000-600.000]	250.26
251367	5289	+ c EI Q1MS [50.000-600.000]	250.26
251367	5290	+ c EI Q1MS [50.000-600.000]	250.26
251367	5291	+ c EI Q1MS [50.000-600.000]	250.01
251367	5292	+ c EI Q1MS [50.000-600.000]	250.01
251367	5293	+ c EI Q1MS [50.000-600.000]	250.01
251367	5294	+ c EI Q1MS [50.000-600.000]	250.01
251367	5295	+ c EI Q1MS [50.000-600.000]	250.01
