Dataset	ScanNumber	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
205812	1479	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1480	41.935	2	1	0.15	1	0	ITMS + p NSI d Z ms [172.00-182.00]	2.20	0.08
205812	1481	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1482	28.628	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.08
205812	1483	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1484	18.900	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1485	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1486	14.626	2	1	0.12	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1487	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1488	18.902	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1489	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1490	20.410	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1491	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1492	17.386	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1493	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1494	18.639	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1495	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1496	20.046	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1497	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1498	17.733	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1499	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1500	26.975	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
